Club,Country,Date,Elo,Level
Birmingham,ENG,2008-02-23,1628.98425293,1
Derby,ENG,2008-02-23,1530.66247559,1
Man United,ENG,2008-03-14,1996.29382324,1
Chelsea,ENG,2008-03-14,1983.38574219,1
Arsenal,ENG,2008-03-14,1953.35241699,1
Liverpool,ENG,2008-03-14,1934.11462402,1
Everton,ENG,2008-03-14,1874.35388184,1
Aston Villa,ENG,2008-03-14,1813.00219727,1
Portsmouth,ENG,2008-03-14,1792.41931152,1
Tottenham,ENG,2008-03-14,1790.50036621,1
Blackburn,ENG,2008-03-14,1770.62072754,1
Man City,ENG,2008-03-14,1735.49328613,1
West Ham,ENG,2008-03-14,1717.78649902,1
Middlesbrough,ENG,2008-03-14,1694.7935790999998,1
Bolton,ENG,2008-03-14,1694.50952148,1
Reading,ENG,2008-03-14,1687.81445312,1
Newcastle,ENG,2008-03-14,1668.92053223,1
Wigan,ENG,2008-03-14,1656.76611328,1
Birmingham,ENG,2008-03-14,1652.72351074,1
Sunderland,ENG,2008-03-14,1650.55200195,1
Fulham,ENG,2008-03-14,1639.93823242,1
Derby,ENG,2008-03-14,1529.7911377,1
Man United,ENG,2008-04-04,2020.34777832,1
Chelsea,ENG,2008-04-04,1985.43640137,1
Arsenal,ENG,2008-04-04,1941.26342773,1
Liverpool,ENG,2008-04-04,1936.5333252,1
Everton,ENG,2008-04-04,1852.90270996,1
Portsmouth,ENG,2008-04-04,1798.44897461,1
Aston Villa,ENG,2008-04-04,1786.20935059,1
Tottenham,ENG,2008-04-04,1774.40637207,1
Blackburn,ENG,2008-04-04,1769.40856934,1
Man City,ENG,2008-04-04,1731.82080078,1
West Ham,ENG,2008-04-04,1723.4440917999998,1
Middlesbrough,ENG,2008-04-04,1704.21044922,1
Newcastle,ENG,2008-04-04,1701.50256348,1
Reading,ENG,2008-04-04,1692.1973877,1
Bolton,ENG,2008-04-04,1681.83666992,1
Sunderland,ENG,2008-04-04,1670.28027344,1
Birmingham,ENG,2008-04-04,1658.94299316,1
Wigan,ENG,2008-04-04,1653.98083496,1
Fulham,ENG,2008-04-04,1643.25354004,1
Derby,ENG,2008-04-04,1527.79760742,1
Man United,ENG,2008-04-19,2022.70349121,1
Chelsea,ENG,2008-04-19,1999.50158691,1
Liverpool,ENG,2008-04-19,1957.62463379,1
Arsenal,ENG,2008-04-19,1924.98352051,1
Everton,ENG,2008-04-19,1846.80883789,1
Aston Villa,ENG,2008-04-19,1805.52380371,1
Portsmouth,ENG,2008-04-19,1804.8026123,1
Tottenham,ENG,2008-04-19,1775.24462891,1
Blackburn,ENG,2008-04-19,1766.19775391,1
Man City,ENG,2008-04-19,1737.82507324,1
Newcastle,ENG,2008-04-19,1718.95690918,1
Middlesbrough,ENG,2008-04-19,1716.68066406,1
West Ham,ENG,2008-04-19,1710.71118164,1
Bolton,ENG,2008-04-19,1683.81542969,1
Sunderland,ENG,2008-04-19,1677.17565918,1
Wigan,ENG,2008-04-19,1673.95751953,1
Reading,ENG,2008-04-19,1668.67199707,1
Birmingham,ENG,2008-04-19,1656.1184082,1
Fulham,ENG,2008-04-19,1648.67126465,1
Derby,ENG,2008-04-19,1520.52062988,1
Man United,ENG,2008-08-15,2021.95739746,1
Chelsea,ENG,2008-08-15,2011.15625,1
Liverpool,ENG,2008-08-15,1953.4777832000002,1
Arsenal,ENG,2008-08-15,1938.95605469,1
Everton,ENG,2008-08-15,1843.24658203,1
Aston Villa,ENG,2008-08-15,1794.37976074,1
Tottenham,ENG,2008-08-15,1768.01330566,1
Blackburn,ENG,2008-08-15,1765.71533203,1
Portsmouth,ENG,2008-08-15,1756.26708984,1
Middlesbrough,ENG,2008-08-15,1727.61120605,1
Newcastle,ENG,2008-08-15,1716.57531738,1
Bolton,ENG,2008-08-15,1713.44970703,1
West Ham,ENG,2008-08-15,1708.14440918,1
Man City,ENG,2008-08-15,1702.54919434,1
Wigan,ENG,2008-08-15,1685.97253418,1
Fulham,ENG,2008-08-15,1677.21398926,1
Sunderland,ENG,2008-08-15,1663.28137207,1
West Brom,ENG,2008-08-15,1624.10095215,1
Hull,ENG,2008-08-15,1607.99255371,1
Stoke,ENG,2008-08-15,1601.47277832,1
Man United,ENG,2008-09-13,2020.48291016,1
Chelsea,ENG,2008-09-13,2012.74938965,1
Liverpool,ENG,2008-09-13,1961.38781738,1
Arsenal,ENG,2008-09-13,1935.7487792999998,1
Everton,ENG,2008-09-13,1817.47668457,1
Aston Villa,ENG,2008-09-13,1794.67504883,1
Portsmouth,ENG,2008-09-13,1772.94702148,1
Blackburn,ENG,2008-09-13,1760.51672363,1
Tottenham,ENG,2008-09-13,1758.94921875,1
Middlesbrough,ENG,2008-09-13,1738.84545898,1
Man City,ENG,2008-09-13,1731.72509766,1
Newcastle,ENG,2008-09-13,1729.1862792999998,1
West Ham,ENG,2008-09-13,1719.11376953,1
Bolton,ENG,2008-09-13,1711.13134766,1
Wigan,ENG,2008-09-13,1699.75915527,1
Fulham,ENG,2008-09-13,1684.72229004,1
Sunderland,ENG,2008-09-13,1659.75036621,1
West Brom,ENG,2008-09-13,1625.40710449,1
Stoke,ENG,2008-09-13,1606.31933594,1
Hull,ENG,2008-09-13,1605.40795898,1
Man United,ENG,2008-10-17,2017.23461914,1
Chelsea,ENG,2008-10-17,2014.56494141,1
Liverpool,ENG,2008-10-17,1978.41259766,1
Arsenal,ENG,2008-10-17,1932.27905273,1
Aston Villa,ENG,2008-10-17,1808.29736328,1
Everton,ENG,2008-10-17,1784.23779297,1
Portsmouth,ENG,2008-10-17,1773.8840332000002,1
Blackburn,ENG,2008-10-17,1756.30432129,1
Man City,ENG,2008-10-17,1736.09240723,1
Tottenham,ENG,2008-10-17,1727.81555176,1
Middlesbrough,ENG,2008-10-17,1717.82458496,1
West Ham,ENG,2008-10-17,1711.72912598,1
Bolton,ENG,2008-10-17,1710.0670165999998,1
Newcastle,ENG,2008-10-17,1701.13671875,1
Wigan,ENG,2008-10-17,1696.22680664,1
Sunderland,ENG,2008-10-17,1674.62341309,1
Fulham,ENG,2008-10-17,1668.86767578,1
Hull,ENG,2008-10-17,1648.03930664,1
West Brom,ENG,2008-10-17,1646.28198242,1
Stoke,ENG,2008-10-17,1603.13317871,1
Man United,ENG,2008-11-01,2012.99499512,1
Chelsea,ENG,2008-11-01,2011.46582031,1
Liverpool,ENG,2008-11-01,1987.28076172,1
Arsenal,ENG,2008-11-01,1936.65270996,1
Aston Villa,ENG,2008-11-01,1821.72131348,1
Everton,ENG,2008-11-01,1786.81616211,1
Portsmouth,ENG,2008-11-01,1746.8704834000002,1
Blackburn,ENG,2008-11-01,1743.92663574,1
Man City,ENG,2008-11-01,1728.61474609,1
Tottenham,ENG,2008-11-01,1720.12329102,1
Middlesbrough,ENG,2008-11-01,1719.02563477,1
Newcastle,ENG,2008-11-01,1692.96716309,1
West Ham,ENG,2008-11-01,1691.3034667999998,1
Bolton,ENG,2008-11-01,1687.66491699,1
Fulham,ENG,2008-11-01,1675.82104492,1
Sunderland,ENG,2008-11-01,1669.94934082,1
Wigan,ENG,2008-11-01,1666.2244873,1
Hull,ENG,2008-11-01,1663.32385254,1
West Brom,ENG,2008-11-01,1617.84741211,1
Stoke,ENG,2008-11-01,1609.52429199,1
Chelsea,ENG,2008-11-23,1992.23803711,1
Man United,ENG,2008-11-23,1991.85083008,1
Liverpool,ENG,2008-11-23,1961.78601074,1
Arsenal,ENG,2008-11-23,1879.71606445,1
Aston Villa,ENG,2008-11-23,1816.85668945,1
Everton,ENG,2008-11-23,1790.81994629,1
Portsmouth,ENG,2008-11-23,1732.76086426,1
Tottenham,ENG,2008-11-23,1732.49035645,1
Man City,ENG,2008-11-23,1725.74255371,1
Blackburn,ENG,2008-11-23,1718.97302246,1
Middlesbrough,ENG,2008-11-23,1710.60461426,1
Bolton,ENG,2008-11-23,1710.54406738,1
Newcastle,ENG,2008-11-23,1697.96203613,1
Fulham,ENG,2008-11-23,1688.36743164,1
West Ham,ENG,2008-11-23,1677.02490234,1
Wigan,ENG,2008-11-23,1670.96643066,1
Sunderland,ENG,2008-11-23,1664.30627441,1
Hull,ENG,2008-11-23,1650.73278809,1
Stoke,ENG,2008-11-23,1624.67871094,1
West Brom,ENG,2008-11-23,1601.64868164,1
Man United,ENG,2008-12-13,1980.61291504,1
Chelsea,ENG,2008-12-13,1975.29248047,1
Liverpool,ENG,2008-12-13,1959.40905762,1
Arsenal,ENG,2008-12-13,1878.73632812,1
Aston Villa,ENG,2008-12-13,1798.3770752,1
Everton,ENG,2008-12-13,1773.93652344,1
Tottenham,ENG,2008-12-13,1740.87341309,1
Man City,ENG,2008-12-13,1727.93884277,1
Portsmouth,ENG,2008-12-13,1723.86938477,1
Bolton,ENG,2008-12-13,1713.42858887,1
Blackburn,ENG,2008-12-13,1695.11633301,1
Middlesbrough,ENG,2008-12-13,1693.89855957,1
Newcastle,ENG,2008-12-13,1689.87792969,1
Fulham,ENG,2008-12-13,1686.3302002,1
Wigan,ENG,2008-12-13,1676.31945801,1
West Ham,ENG,2008-12-13,1675.27197266,1
Hull,ENG,2008-12-13,1653.41052246,1
Sunderland,ENG,2008-12-13,1632.6953125,1
Stoke,ENG,2008-12-13,1620.90332031,1
West Brom,ENG,2008-12-13,1592.53735352,1
Man United,ENG,2009-01-09,1973.6776123,1
Liverpool,ENG,2009-01-09,1956.48864746,1
Chelsea,ENG,2009-01-09,1954.38684082,1
Arsenal,ENG,2009-01-09,1872.31542969,1
Aston Villa,ENG,2009-01-09,1800.33105469,1
Everton,ENG,2009-01-09,1793.56469727,1
Tottenham,ENG,2009-01-09,1709.76477051,1
Man City,ENG,2009-01-09,1707.58300781,1
Fulham,ENG,2009-01-09,1700.29150391,1
Wigan,ENG,2009-01-09,1699.81018066,1
Newcastle,ENG,2009-01-09,1695.11743164,1
Bolton,ENG,2009-01-09,1693.88293457,1
West Ham,ENG,2009-01-09,1693.46630859,1
Blackburn,ENG,2009-01-09,1685.73034668,1
Portsmouth,ENG,2009-01-09,1676.74621582,1
Middlesbrough,ENG,2009-01-09,1670.96838379,1
Sunderland,ENG,2009-01-09,1648.0090332,1
Hull,ENG,2009-01-09,1622.53942871,1
Stoke,ENG,2009-01-09,1599.60949707,1
West Brom,ENG,2009-01-09,1597.99926758,1
Man United,ENG,2009-01-30,1993.74401855,1
Chelsea,ENG,2009-01-30,1946.86376953,1
Liverpool,ENG,2009-01-30,1939.30419922,1
Arsenal,ENG,2009-01-30,1879.81774902,1
Aston Villa,ENG,2009-01-30,1814.75268555,1
Everton,ENG,2009-01-30,1803.67419434,1
Man City,ENG,2009-01-30,1719.77929688,1
West Ham,ENG,2009-01-30,1710.96276855,1
Tottenham,ENG,2009-01-30,1706.5378417999998,1
Wigan,ENG,2009-01-30,1703.06738281,1
Blackburn,ENG,2009-01-30,1695.19104004,1
Bolton,ENG,2009-01-30,1690.06347656,1
Fulham,ENG,2009-01-30,1683.09069824,1
Newcastle,ENG,2009-01-30,1676.11560059,1
Portsmouth,ENG,2009-01-30,1672.97155762,1
Sunderland,ENG,2009-01-30,1652.48779297,1
Middlesbrough,ENG,2009-01-30,1651.69445801,1
Hull,ENG,2009-01-30,1607.21374512,1
West Brom,ENG,2009-01-30,1605.87658691,1
Stoke,ENG,2009-01-30,1599.07385254,1
Man United,ENG,2009-02-22,2000.40661621,1
Liverpool,ENG,2009-02-22,1948.80651855,1
Chelsea,ENG,2009-02-22,1932.69873047,1
Arsenal,ENG,2009-02-22,1860.93981934,1
Aston Villa,ENG,2009-02-22,1804.9473877,1
Everton,ENG,2009-02-22,1804.85119629,1
Man City,ENG,2009-02-22,1704.546875,1
West Ham,ENG,2009-02-22,1703.30383301,1
Wigan,ENG,2009-02-22,1702.36889648,1
Bolton,ENG,2009-02-22,1693.30957031,1
Tottenham,ENG,2009-02-22,1689.20227051,1
Fulham,ENG,2009-02-22,1688.49279785,1
Blackburn,ENG,2009-02-22,1681.66003418,1
Newcastle,ENG,2009-02-22,1678.23596191,1
Portsmouth,ENG,2009-02-22,1668.69567871,1
Sunderland,ENG,2009-02-22,1665.95849609,1
Middlesbrough,ENG,2009-02-22,1642.44580078,1
Hull,ENG,2009-02-22,1610.18859863,1
Stoke,ENG,2009-02-22,1597.75744629,1
West Brom,ENG,2009-02-22,1596.47277832,1
Man United,ENG,2009-03-14,2020.05383301,1
Liverpool,ENG,2009-03-14,1953.62158203,1
Chelsea,ENG,2009-03-14,1953.37011719,1
Arsenal,ENG,2009-03-14,1865.58520508,1
Everton,ENG,2009-03-14,1812.88012695,1
Aston Villa,ENG,2009-03-14,1778.89160156,1
Man City,ENG,2009-03-14,1735.8927002,1
West Ham,ENG,2009-03-14,1727.60327148,1
Tottenham,ENG,2009-03-14,1712.71582031,1
Blackburn,ENG,2009-03-14,1708.64868164,1
Wigan,ENG,2009-03-14,1698.46557617,1
Bolton,ENG,2009-03-14,1694.70507812,1
Fulham,ENG,2009-03-14,1686.25170898,1
Newcastle,ENG,2009-03-14,1679.18811035,1
Portsmouth,ENG,2009-03-14,1673.16333008,1
Sunderland,ENG,2009-03-14,1670.63879395,1
Middlesbrough,ENG,2009-03-14,1658.69689941,1
Stoke,ENG,2009-03-14,1624.68688965,1
Hull,ENG,2009-03-14,1615.33862305,1
West Brom,ENG,2009-03-14,1590.17675781,1
Man United,ENG,2009-04-17,1989.5802002,1
Liverpool,ENG,2009-04-17,1969.22839355,1
Chelsea,ENG,2009-04-17,1965.734375,1
Arsenal,ENG,2009-04-17,1903.95043945,1
Everton,ENG,2009-04-17,1814.95800781,1
Aston Villa,ENG,2009-04-17,1758.45825195,1
Tottenham,ENG,2009-04-17,1734.7088623,1
Fulham,ENG,2009-04-17,1729.81530762,1
West Ham,ENG,2009-04-17,1723.17431641,1
Blackburn,ENG,2009-04-17,1703.53125,1
Man City,ENG,2009-04-17,1697.9876709000002,1
Wigan,ENG,2009-04-17,1693.00439453,1
Bolton,ENG,2009-04-17,1687.01660156,1
Portsmouth,ENG,2009-04-17,1679.16015625,1
Newcastle,ENG,2009-04-17,1667.6439209,1
Middlesbrough,ENG,2009-04-17,1646.92138672,1
Sunderland,ENG,2009-04-17,1645.62438965,1
Stoke,ENG,2009-04-17,1638.7043457,1
Hull,ENG,2009-04-17,1601.83312988,1
West Brom,ENG,2009-04-17,1586.92053223,1
Man United,ENG,2009-05-02,1999.38964844,1
Liverpool,ENG,2009-05-02,1968.88659668,1
Chelsea,ENG,2009-05-02,1966.74511719,1
Arsenal,ENG,2009-05-02,1907.00964355,1
Everton,ENG,2009-05-02,1808.40429688,1
Aston Villa,ENG,2009-05-02,1756.0012207000002,1
Tottenham,ENG,2009-05-02,1736.77954102,1
Fulham,ENG,2009-05-02,1734.48962402,1
West Ham,ENG,2009-05-02,1722.34118652,1
Man City,ENG,2009-05-02,1716.81506348,1
Blackburn,ENG,2009-05-02,1705.15197754,1
Portsmouth,ENG,2009-05-02,1685.60510254,1
Wigan,ENG,2009-05-02,1684.26953125,1
Bolton,ENG,2009-05-02,1681.14501953,1
Newcastle,ENG,2009-05-02,1662.03759766,1
Middlesbrough,ENG,2009-05-02,1645.41687012,1
Stoke,ENG,2009-05-02,1642.76940918,1
Sunderland,ENG,2009-05-02,1637.47167969,1
West Brom,ENG,2009-05-02,1596.07763672,1
Hull,ENG,2009-05-02,1594.13818359,1
Man United,ENG,2009-05-17,2008.73950195,1
Liverpool,ENG,2009-05-17,1975.26940918,1
Chelsea,ENG,2009-05-17,1972.49890137,1
Arsenal,ENG,2009-05-17,1892.49316406,1
Everton,ENG,2009-05-17,1815.90307617,1
Tottenham,ENG,2009-05-17,1747.15905762,1
Fulham,ENG,2009-05-17,1746.45019531,1
Aston Villa,ENG,2009-05-17,1744.82287598,1
Man City,ENG,2009-05-17,1714.6418457000002,1
West Ham,ENG,2009-05-17,1714.05737305,1
Blackburn,ENG,2009-05-17,1702.08312988,1
Bolton,ENG,2009-05-17,1672.59765625,1
Portsmouth,ENG,2009-05-17,1666.94030762,1
Newcastle,ENG,2009-05-17,1657.56103516,1
Wigan,ENG,2009-05-17,1654.66674805,1
Stoke,ENG,2009-05-17,1651.07092285,1
Middlesbrough,ENG,2009-05-17,1632.31652832,1
Sunderland,ENG,2009-05-17,1630.30749512,1
West Brom,ENG,2009-05-17,1602.32653809,1
Hull,ENG,2009-05-17,1583.93774414,1
Man United,ENG,2009-08-23,1984.87561035,1
Chelsea,ENG,2009-08-23,1978.21704102,1
Liverpool,ENG,2009-08-23,1968.35058594,1
Arsenal,ENG,2009-08-23,1917.43237305,1
Everton,ENG,2009-08-23,1808.24108887,1
Tottenham,ENG,2009-08-23,1763.43493652,1
Fulham,ENG,2009-08-23,1743.88659668,1
Man City,ENG,2009-08-23,1733.53405762,1
West Ham,ENG,2009-08-23,1725.03515625,1
Aston Villa,ENG,2009-08-23,1722.69946289,1
Blackburn,ENG,2009-08-23,1670.96643066,1
Wigan,ENG,2009-08-23,1657.34924316,1
Stoke,ENG,2009-08-23,1649.13012695,1
Portsmouth,ENG,2009-08-23,1645.21520996,1
Bolton,ENG,2009-08-23,1644.10144043,1
Sunderland,ENG,2009-08-23,1632.98388672,1
Birmingham,ENG,2009-08-23,1613.20568848,1
Wolves,ENG,2009-08-23,1591.70898438,1
Burnley,ENG,2009-08-23,1583.41748047,1
Hull,ENG,2009-08-23,1577.16442871,1
Man United,ENG,2009-09-26,2002.30688477,1
Chelsea,ENG,2009-09-26,1996.68395996,1
Liverpool,ENG,2009-09-26,1958.47583008,1
Arsenal,ENG,2009-09-26,1907.51501465,1
Everton,ENG,2009-09-26,1805.28735352,1
Tottenham,ENG,2009-09-26,1766.97131348,1
Aston Villa,ENG,2009-09-26,1758.86096191,1
Man City,ENG,2009-09-26,1755.91125488,1
Fulham,ENG,2009-09-26,1725.62438965,1
West Ham,ENG,2009-09-26,1706.30456543,1
Blackburn,ENG,2009-09-26,1672.16931152,1
Wigan,ENG,2009-09-26,1659.55102539,1
Stoke,ENG,2009-09-26,1656.36218262,1
Bolton,ENG,2009-09-26,1651.07775879,1
Sunderland,ENG,2009-09-26,1627.00280762,1
Portsmouth,ENG,2009-09-26,1624.50939941,1
Birmingham,ENG,2009-09-26,1614.32788086,1
Burnley,ENG,2009-09-26,1604.36254883,1
Wolves,ENG,2009-09-26,1595.07202148,1
Hull,ENG,2009-09-26,1562.55517578,1
Man United,ENG,2009-10-23,1992.9317627,1
Chelsea,ENG,2009-10-23,1967.82580566,1
Arsenal,ENG,2009-10-23,1905.27734375,1
Liverpool,ENG,2009-10-23,1899.83740234,1
Everton,ENG,2009-10-23,1770.42053223,1
Tottenham,ENG,2009-10-23,1767.98608398,1
Man City,ENG,2009-10-23,1753.73217773,1
Aston Villa,ENG,2009-10-23,1750.64233398,1
Fulham,ENG,2009-10-23,1717.93115234,1
West Ham,ENG,2009-10-23,1679.70031738,1
Blackburn,ENG,2009-10-23,1671.01794434,1
Wigan,ENG,2009-10-23,1661.16589355,1
Stoke,ENG,2009-10-23,1655.90161133,1
Bolton,ENG,2009-10-23,1649.85205078,1
Sunderland,ENG,2009-10-23,1648.59204102,1
Portsmouth,ENG,2009-10-23,1611.92004395,1
Burnley,ENG,2009-10-23,1589.04528809,1
Birmingham,ENG,2009-10-23,1586.27331543,1
Wolves,ENG,2009-10-23,1572.74194336,1
Hull,ENG,2009-10-23,1555.33349609,1
Chelsea,ENG,2009-11-20,1970.56555176,1
Man United,ENG,2009-11-20,1959.03857422,1
Arsenal,ENG,2009-11-20,1904.4675292999998,1
Liverpool,ENG,2009-11-20,1880.04577637,1
Tottenham,ENG,2009-11-20,1746.33129883,1
Everton,ENG,2009-11-20,1743.21228027,1
Aston Villa,ENG,2009-11-20,1741.85229492,1
Man City,ENG,2009-11-20,1733.54382324,1
Fulham,ENG,2009-11-20,1722.22705078,1
West Ham,ENG,2009-11-20,1675.03564453,1
Blackburn,ENG,2009-11-20,1664.67724609,1
Wigan,ENG,2009-11-20,1647.78845215,1
Stoke,ENG,2009-11-20,1646.04528809,1
Bolton,ENG,2009-11-20,1635.94555664,1
Sunderland,ENG,2009-11-20,1625.43591309,1
Portsmouth,ENG,2009-11-20,1611.85229492,1
Birmingham,ENG,2009-11-20,1595.70483398,1
Burnley,ENG,2009-11-20,1582.55236816,1
Wolves,ENG,2009-11-20,1566.83215332,1
Hull,ENG,2009-11-20,1547.13000488,1
Chelsea,ENG,2009-12-12,1963.13757324,1
Man United,ENG,2009-12-12,1958.47644043,1
Arsenal,ENG,2009-12-12,1864.59606934,1
Liverpool,ENG,2009-12-12,1860.73022461,1
Tottenham,ENG,2009-12-12,1753.26818848,1
Man City,ENG,2009-12-12,1738.07043457,1
Aston Villa,ENG,2009-12-12,1735.15344238,1
Everton,ENG,2009-12-12,1716.69567871,1
Fulham,ENG,2009-12-12,1716.24487305,1
West Ham,ENG,2009-12-12,1664.8494873,1
Blackburn,ENG,2009-12-12,1662.4251709,1
Stoke,ENG,2009-12-12,1643.98925781,1
Wigan,ENG,2009-12-12,1624.54040527,1
Sunderland,ENG,2009-12-12,1620.53283691,1
Birmingham,ENG,2009-12-12,1618.22631836,1
Bolton,ENG,2009-12-12,1612.32800293,1
Portsmouth,ENG,2009-12-12,1602.50646973,1
Burnley,ENG,2009-12-12,1564.125,1
Wolves,ENG,2009-12-12,1556.87316895,1
Hull,ENG,2009-12-12,1553.9921875,1
Chelsea,ENG,2009-12-28,1942.50830078,1
Man United,ENG,2009-12-28,1924.94482422,1
Arsenal,ENG,2009-12-28,1874.64489746,1
Liverpool,ENG,2009-12-28,1835.46252441,1
Tottenham,ENG,2009-12-28,1759.05834961,1
Aston Villa,ENG,2009-12-28,1753.59753418,1
Fulham,ENG,2009-12-28,1737.41113281,1
Man City,ENG,2009-12-28,1733.00231934,1
Everton,ENG,2009-12-28,1701.24389648,1
West Ham,ENG,2009-12-28,1657.99926758,1
Blackburn,ENG,2009-12-28,1642.78039551,1
Birmingham,ENG,2009-12-28,1640.58337402,1
Stoke,ENG,2009-12-28,1629.13977051,1
Bolton,ENG,2009-12-28,1622.14135742,1
Wigan,ENG,2009-12-28,1620.78320312,1
Portsmouth,ENG,2009-12-28,1611.13842773,1
Sunderland,ENG,2009-12-28,1603.41650391,1
Wolves,ENG,2009-12-28,1573.13317871,1
Burnley,ENG,2009-12-28,1560.56933594,1
Hull,ENG,2009-12-28,1547.26916504,1
Chelsea,ENG,2010-01-22,1947.41796875,1
Man United,ENG,2010-01-22,1924.38891602,1
Arsenal,ENG,2010-01-22,1882.28259277,1
Liverpool,ENG,2010-01-22,1845.76696777,1
Tottenham,ENG,2010-01-22,1751.49780273,1
Aston Villa,ENG,2010-01-22,1741.18847656,1
Man City,ENG,2010-01-22,1739.88635254,1
Everton,ENG,2010-01-22,1721.87585449,1
Fulham,ENG,2010-01-22,1713.5949707000002,1
West Ham,ENG,2010-01-22,1657.0489502,1
Birmingham,ENG,2010-01-22,1655.92468262,1
Blackburn,ENG,2010-01-22,1645.03186035,1
Stoke,ENG,2010-01-22,1632.03991699,1
Wigan,ENG,2010-01-22,1630.05041504,1
Bolton,ENG,2010-01-22,1610.4979248,1
Portsmouth,ENG,2010-01-22,1604.78881836,1
Sunderland,ENG,2010-01-22,1604.15112305,1
Hull,ENG,2010-01-22,1558.24169922,1
Burnley,ENG,2010-01-22,1554.44604492,1
Wolves,ENG,2010-01-22,1550.70678711,1
Chelsea,ENG,2010-02-05,1944.56005859,1
Man United,ENG,2010-02-05,1938.74450684,1
Arsenal,ENG,2010-02-05,1867.98156738,1
Liverpool,ENG,2010-02-05,1843.10327148,1
Tottenham,ENG,2010-02-05,1758.23620605,1
Aston Villa,ENG,2010-02-05,1755.97155762,1
Man City,ENG,2010-02-05,1744.49353027,1
Everton,ENG,2010-02-05,1734.3560790999998,1
Fulham,ENG,2010-02-05,1697.26574707,1
West Ham,ENG,2010-02-05,1655.32971191,1
Birmingham,ENG,2010-02-05,1654.07092285,1
Blackburn,ENG,2010-02-05,1653.26794434,1
Stoke,ENG,2010-02-05,1633.35583496,1
Wigan,ENG,2010-02-05,1616.88244629,1
Bolton,ENG,2010-02-05,1612.44348145,1
Sunderland,ENG,2010-02-05,1597.70397949,1
Portsmouth,ENG,2010-02-05,1595.35400391,1
Hull,ENG,2010-02-05,1561.36694336,1
Wolves,ENG,2010-02-05,1558.51123047,1
Burnley,ENG,2010-02-05,1547.82885742,1
Chelsea,ENG,2010-02-22,1945.74829102,1
Man United,ENG,2010-02-22,1931.7947998,1
Arsenal,ENG,2010-02-22,1868.10852051,1
Liverpool,ENG,2010-02-22,1845.44287109,1
Aston Villa,ENG,2010-02-22,1767.88439941,1
Everton,ENG,2010-02-22,1763.8762207000002,1
Tottenham,ENG,2010-02-22,1760.21203613,1
Man City,ENG,2010-02-22,1742.20092773,1
Fulham,ENG,2010-02-22,1715.91394043,1
West Ham,ENG,2010-02-22,1665.63342285,1
Stoke,ENG,2010-02-22,1658.73779297,1
Blackburn,ENG,2010-02-22,1658.16650391,1
Birmingham,ENG,2010-02-22,1647.6015625,1
Wigan,ENG,2010-02-22,1605.33312988,1
Bolton,ENG,2010-02-22,1605.08056641,1
Sunderland,ENG,2010-02-22,1599.28894043,1
Portsmouth,ENG,2010-02-22,1584.96447754,1
Wolves,ENG,2010-02-22,1565.45141602,1
Hull,ENG,2010-02-22,1564.03845215,1
Burnley,ENG,2010-02-22,1550.56481934,1
Man United,ENG,2010-03-12,1942.65563965,1
Chelsea,ENG,2010-03-12,1918.97814941,1
Arsenal,ENG,2010-03-12,1898.42858887,1
Liverpool,ENG,2010-03-12,1831.57189941,1
Aston Villa,ENG,2010-03-12,1766.8392334000002,1
Tottenham,ENG,2010-03-12,1764.47521973,1
Man City,ENG,2010-03-12,1761.83215332,1
Everton,ENG,2010-03-12,1738.44567871,1
Fulham,ENG,2010-03-12,1713.0513915999998,1
Birmingham,ENG,2010-03-12,1660.76867676,1
Blackburn,ENG,2010-03-12,1654.77624512,1
West Ham,ENG,2010-03-12,1650.40124512,1
Stoke,ENG,2010-03-12,1650.08483887,1
Sunderland,ENG,2010-03-12,1611.6973877,1
Wigan,ENG,2010-03-12,1611.15124512,1
Bolton,ENG,2010-03-12,1608.03808594,1
Portsmouth,ENG,2010-03-12,1584.27844238,1
Hull,ENG,2010-03-12,1557.90808105,1
Wolves,ENG,2010-03-12,1557.12316895,1
Burnley,ENG,2010-03-12,1539.05444336,1
Man United,ENG,2010-03-26,1957.6953125,1
Chelsea,ENG,2010-03-26,1918.13891602,1
Arsenal,ENG,2010-03-26,1911.42248535,1
Liverpool,ENG,2010-03-26,1858.26977539,1
Tottenham,ENG,2010-03-26,1784.9074707000002,1
Aston Villa,ENG,2010-03-26,1767.68920898,1
Everton,ENG,2010-03-26,1767.5826415999998,1
Man City,ENG,2010-03-26,1762.58984375,1
Fulham,ENG,2010-03-26,1730.09216309,1
Blackburn,ENG,2010-03-26,1667.96704102,1
Birmingham,ENG,2010-03-26,1652.91699219,1
Stoke,ENG,2010-03-26,1651.23510742,1
Sunderland,ENG,2010-03-26,1637.03393555,1
West Ham,ENG,2010-03-26,1636.31054688,1
Bolton,ENG,2010-03-26,1623.1829834,1
Wigan,ENG,2010-03-26,1605.56359863,1
Wolves,ENG,2010-03-26,1599.78186035,1
Portsmouth,ENG,2010-03-26,1587.45251465,1
Hull,ENG,2010-03-26,1558.29333496,1
Burnley,ENG,2010-03-26,1532.87353516,1
Man United,ENG,2010-04-13,1940.3404540999998,1
Chelsea,ENG,2010-04-13,1939.3059082000002,1
Arsenal,ENG,2010-04-13,1899.59008789,1
Liverpool,ENG,2010-04-13,1869.3536377,1
Man City,ENG,2010-04-13,1786.7989502,1
Tottenham,ENG,2010-04-13,1777.25109863,1
